,overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
3626,5,,True,"03 21, 2016",A17VKTXJI5M638,B00014351Q,KMB,Love this color for spring,Five Stars,1458518400,{'Color:': ' Show Us You Tips!'},
3627,5,4,True,"03 18, 2016",AALXXONHUS375,B00014351Q,Diane Patterson,"This is a gorgeous bright, bold, vibrant color.  It's going to be a popular color, this summer.  It will look great with or without a tan!",IT WILL BE A POPULAR COLOR THIS SUMMER,1458259200,,
3628,3,2,True,"03 17, 2016",A1Q1WQGEXUK5EQ,B00014351Q,erica taylor,Wasn't the same color as the picture!,Three Stars,1458172800,"{'Color:': "" I'm Sooo Swamped!""}",
3629,5,,False,"03 15, 2016",A3ULUMA21HUH9P,B00014351Q,Purple Girl,I love this new purple color in the OPI New Orleans collection.  It is a very pretty medium purple and is great for spring.  I love all the purple shades of OPI polishes.,Great New Purple OPI Color,1458000000,{'Color:': ' I Manicure for Beads'},
3630,5,,True,"08 2, 2017",A32QTPSGSW84G6,B000142FVW,adreaminaqua,Item came exactly as described and shipped quickly!,Five Stars,1501632000,"{'Color:': "" Can't Find My Czechbook""}",
3631,1,3,True,"08 1, 2017",A1MVDIM1QR4NC5,B000142FVW,Amazon Customer,I ordered this nail polish and received a fake OPI nail polish. Do not buy. Picture on left is my own OPI that is real.,***FAKE OPI SELLER***,1501545600,{'Color:': ' Alpine Snow'},['https://images-na.ssl-images-amazon.com/images/I/61bkMpQWguL._SY88.jpg']
3632,4,,True,"08 1, 2017",A2MWP5FIRU6EUS,B000142FVW,Amazon Customer,Very pleased!! Thank you,Four Stars,1501545600,{'Color:': ' Dutch Tulips'},
3633,5,,True,"08 1, 2017",A1O8GG8DNGETC8,B000142FVW,Amazon Customer,This is my favorite color of OPI polish. I love it.,Five Stars,1501545600,{'Color:': ' A-Rose at Dawn...Broke by Noon'},
3634,5,,True,"07 31, 2017",A35KISE27NSIRM,B000142FVW,Marco G.,"Awesome! You'd think it was a gel polish!!!!
Great color.",Five Stars,1501459200,{'Color:': ' In My Back Pocket'},
3635,5,,True,"07 31, 2017",A2N3FSZVMOVYBO,B000142FVW,Jennifer Pelz,Great color!,Great color!,1501459200,{'Color:': ' Koala Bear-y'},
3636,5,,True,"07 31, 2017",A2XEEMU28I5K1X,B000142FVW,Lauren,"This is the most beautiful neutral color. However, it is very sheer. You will need 3-4 coats if you want it opaque. I personally like it sheer - it looks polished and put together but still natural.",This is the most beautiful neutral color,1501459200,{'Color:': ' Coney Island Cotton Candy'},
3637,5,,True,"07 31, 2017",A2ZVRP5Y2XGL3D,B000142FVW,SistafromtheSip,Beautiful color! Shiny and very vibrant for summer. Love it!,Beautiful Color,1501459200,{'Color:': ' Teal the Cows Come Home'},
3638,5,,True,"07 31, 2017",A317D3OMJBJR6G,B000142FVW,Janelle M.,"Gorgeous shade goes on easily and wears so very well, I love OPI for that.",Five Stars,1501459200,{'Color:': ' A-Rose at Dawn...Broke by Noon'},
3639,5,,True,"07 31, 2017",A34AYAMP7T2O5S,B000142FVW,Conscientious Consumer,Love the color. Nice opaque quality to cover in a couple of coats.,Love the color,1501459200,{'Color:': ' Do You Lilac It?'},
3640,5,,True,"03 15, 2016",ASSXBJAWV8766,B00014351Q,Claudia,Beautiful!!!,Five Stars,1458000000,,
3641,5,,True,"03 15, 2016",ASSXBJAWV8766,B00014351Q,Claudia,So cute!!,Five Stars,1458000000,{'Color:': ' I Manicure for Beads'},
3642,5,3,True,"03 15, 2016",ASSXBJAWV8766,B00014351Q,Claudia,My favorite!!!,Five Stars,1458000000,{'Color:': ' Rich Girls & Po-Boys'},
3643,5,4,True,"03 15, 2016",ASSXBJAWV8766,B00014351Q,Claudia,Beautiful color!!!,Five Stars,1458000000,{'Color:': ' Got Myself into a Jam-balaya'},
3644,5,,False,"03 14, 2016",AKT2FPLQOGP38,B00014351Q,Amazon Customer,Used this for a manicure today.  The perfect nude for my light skin.,The perfect nude for my light skin,1457913600,{'Color:': ' Humidi-Tea'},
3645,5,4,True,"03 13, 2016",A72XYJ5SRMJPH,B00014351Q,Michelle D. Jeansonne,Love it,Five Stars,1457827200,,
3646,5,,True,"03 11, 2016",A1SYCSG8R31HV1,B00014351Q,Dee Dee,Love the New Orleans colors for spring,Five Stars,1457654400,{'Color:': ' I Manicure for Beads'},
3647,5,6,True,"03 7, 2016",A2EFLBG6P8ZATE,B00014351Q,Austin Grandma,"Very nice, rich pink. Safely packaged, delivered in ""a timely manner.""",No problems,1457308800,{'Color:': ' Got Myself into a Jam-balaya'},
3648,5,,True,"03 7, 2016",A2EFLBG6P8ZATE,B00014351Q,Austin Grandma,Delivered promptly with plenty of bubblewrap. Very nice color.,Happy with my Purchase,1457308800,,
3649,5,,True,"03 3, 2016",AONZ7LKM7YQVY,B00014351Q,Catherine Pfister,The perfect color and match.,Five Stars,1456963200,{'Color:': ' Take a Right on Bourbon'},
3650,5,,True,"07 31, 2017",A2O0UGY0HRA5NM,B000142FVW,Sarah Arndt,"Lincoln Park After Dark is by far and away my favorite nail polish color.  It's the perfect blend of black and aubergine.  This is my go to polish since it looks good with everything I wear.  OPI polishes are consistently great quality and with proper application technique last for a long time.  In fact, the polish I have on right now is five days old has gone through one night of drinking, one day of baking, a baptismal party, a family reunion and has exactly one tiny chip out of it.  If that isn't a good quality nail polish, I don't know what is!","Perfect color, great polish",1501459200,{'Color:': ' Lincoln Park After Dark'},
3651,5,,True,"07 31, 2017",ADD7X1X9UPI8U,B000142FVW,Amazon Customer,Beautiful nude shade! Stays on for weeks!,Five Stars,1501459200,"{'Color:': "" Don't Bossa Nova Me Around""}",
3652,5,,True,"07 31, 2017",A1T5OD67UZPCQI,B000142FVW,Susan M. Solis,Love this brand of polish and this color.  Great color for the summer.,Five Stars,1501459200,{'Color:': ' Hawaiian Orchid'},
3653,5,,True,"07 30, 2017",A1R0X82YAC7IUU,B000142FVW,Chris,Great summer color!,Five Stars,1501372800,{'Color:': ' Cajun Shrimp'},
3654,5,,True,"07 30, 2017",A2QN79YAHPEY7S,B000142FVW,BelieveMe...,Great!,Five Stars,1501372800,{'Color:': ' I Eat Mainely Lobster'},
3655,5,,True,"07 30, 2017",A2VPP9JT5K2URR,B000142FVW,Hannah E.,My favorite shade right now of OPI.,Five Stars,1501372800,"{'Color:': "" This Silver's Mine!""}",
3656,4,,True,"07 30, 2017",A16Y8YPRLXZ9B8,B000142FVW,K,"This is a really bright shade of red. I could not tell that from the picture, but I still like it.",but I still like it.,1501372800,{'Color:': ' Color So Hot It Berns'},
3657,5,,True,"07 29, 2017",A20OS4E84M3WXK,B000142FVW,Laurel Grace,True to the color of the bottle after 2 coats.,Very cute color,1501286400,"{'Color:': "" It's a Girl!""}",
3658,5,,True,"07 29, 2017",A24EJE19005GEW,B000142FVW,L,Love OPI,Five Stars,1501286400,{'Color:': ' Chicago Champagne Toast'},
3659,5,,True,"07 29, 2017",A1LWXG3HL163JT,B000142FVW,Mom2Boys,Didn't chip like other brands,Five Stars,1501286400,{'Color:': ' California Raspberry'},
3660,5,,True,"06 1, 2011",AYD6S3S7CH12J,B0001433OU,Sakara Wages,"This color is lees blue than grey... This has been my color for a month, through 2 trips to the nail shop. The first time I got a colorful design, because it felt sky blue-ish.. But the next week got a black whit and silver design, because I had noticed that it matched all my grey stuff. I love this Color. Super versatile",In love with this color!!,1306886400,,
3661,5,,True,"05 10, 2011",A37MQPLO5J4MDV,B0001433OU,Amy,"I had been to several stores, all with empty spaces where 20 Candles on My Cake had been.  I should have started here first.  It came as promised in good condition, and it was just what I ordered.",Easiest way to find it!,1304985600,,
3662,5,,True,"01 11, 2011",A34G58K66MEQPM,B0001433OU,kellee,I had a hard time finding this color for my mother.  I received it quickly and I am very pleased!,Finally found it!,1294704000,{'Color:': ' Suzi Chases Portu-geese'},
3663,5,,False,"01 8, 2011",A30J8KM3H9TDBU,B0001433OU,Clasina Gm Oneill,"A deep, rich raspberry red.  The polish is slightly thick going on, but excellent coverage and wear (about 4-5 days).  Love this!!",Raspberry red,1294444800,,
3664,5,,False,"12 11, 2010",A3NE6PFS6AKXYR,B0001433OU,no pen,"I love the name and the color too! It's a nice shiny ruby-red. I applied well, and covered nicely with one coat, but I always use two coats. The color is rich and vibrant and it wears well. This is just one of my favorites.",one of my favorites,1292025600,{'Color:': ' Suzi Chases Portu-geese'},
3665,5,2,False,"06 10, 2010",ALZXOQOJRNTJ7,B0001433OU,Agnes L. King,"I used to use Revlon ""Wine with Everything"" because it went with red, orange and pink - but I love OPI 20 Candles on My Cake better and it does the same - you can wear it with red, orange, pink, fuchia.  It just goes with everything.",Great to wear with everything!,1276128000,{'Color:': ' We Seafood and Eat It'},
3666,4,,False,"04 14, 2009",A162657TDUI4RC,B0001433OU,A.M.,"If you like dark colors, this one is worth getting. You can see the blue undertones in the light, but in normal lighting...it looks black. Not sure if it was the manicurist or the color formula, but it stayed on for weeks before chipping! Awesome!

Hard to find at target or drugstores. I really liked the place I bought it. It was Amazon! Fast shipping from the seller.",c-o-o-l color,1239667200,{'Color:': ' Sun Sea and Sand In My Pants'},
3667,5,,True,"03 3, 2016",AONZ7LKM7YQVY,B00014351Q,Catherine Pfister,The perfect color and match.,Five Stars,1456963200,{'Color:': ' Humidi-Tea'},
3668,1,,True,"03 2, 2016",A1VL7BLWB86QGC,B00014351Q,MIL,This is not Back to the Beach Peach.  This is very misleading.,One Star,1456876800,{'Color:': ' Spare Me a French Quarter?'},
3669,5,,True,"03 2, 2016",A1BNKF128C6NNJ,B00014351Q,Dr. Fab,Beautiful color & very fast service!,Very pleased!,1456876800,,
3670,5,,True,"02 27, 2016",A26HMHO8QHWUOT,B00014351Q,DutchGrrl,"Beautiful, rich color.  Glad I bought it!",Beautiful Color,1456531200,{'Color:': ' Take a Right on Bourbon'},
3671,5,2,True,"02 2, 2016",A2EFLBG6P8ZATE,B00014351Q,Austin Grandma,"Ordered Wednesday night, delivered Monday. Packaging was mostly bubble-wrap, but it worked fine. Polish is fresh. I can't wait to try out this green! I'm happy and would order from this seller again.",Good experience,1454371200,"{'Color:': "" I'm Sooo Swamped!""}",
3672,5,5,True,"02 2, 2016",A2EFLBG6P8ZATE,B00014351Q,Austin Grandma,"Ordered Wednesday night, delivered Monday. Packaging was mostly bubble-wrap, but it worked fine. Polish is fresh, and a beautiful color! I'm happy and would order from this seller again.",Happy with it,1454371200,{'Color:': ' Rich Girls & Po-Boys'},
3673,5,,True,"01 31, 2016",A2KSSP6E7GOSYC,B00014351Q,bonzorella,love it  will purchase again,love it will purchase,1454198400,{'Color:': ' Show Us You Tips!'},
3674,4,,True,"12 28, 2015",A2F5A5CCADRN1O,B00014351Q,Lexi S,VERY PRETTY COLOR! You do need a couple of coats to make it really have full opacity. its a pretty purple color.,VERY PRETTY COLOR! You do need a couple of coats ...,1451260800,{'Color:': ' Show Us You Tips!'},
3675,5,,True,"12 8, 2015",A2AT3LQA09JDVK,B00014351Q,Rachel Baker,Great idea to add a little sparkle to your look!,Five Stars,1449532800,{'Color:': ' Show Us You Tips!'},
3676,5,,True,"11 5, 2015",A1Z1D8TRVFNN78,B00014351Q,Christine B,"I loveeeee using this over my other polishes. It sticks out so well and is super shiny, its my go to Spring and Summer polish",Discoball Goodness,1446681600,{'Color:': ' Show Us You Tips!'},
3677,2,,True,"07 28, 2017",A2U0LY7C0PJY2N,B000142FVW,TH,I'm not sure this is the real deal. I've never had OPI polish that wore off so quickly. The color is pretty but I won't buy it again.,Washed off,1501200000,"{'Color:': "" That's Berry Daring""}",
3678,5,,True,"07 28, 2017",A2JFLI1L6EHCHG,B000142FVW,Kerri S,This color is really pretty and my daughter likes it. It covered well with two coats.,Five Stars,1501200000,{'Color:': ' Skating on Thin Ice-Land'},
3679,1,2,True,"07 28, 2017",AN7TJC86TN1EA,B000142FVW,Anne J. Whitaker,"It had a pinkish tint.  I compared to another bottle I had if the same color and it was clearly not the same.  I love OPI polish and Bubble Bath is my favorite shade for my hands, but I was disappointed the bottle I received with that name on it was not the color it was supposed to be.",Not Bubble Bath!,1501200000,{'Color:': ' Bubble Bath'},
3680,4,,True,"07 28, 2017",ADCTOUWLV4SAG,B000142FVW,Brooke,"Not exactly the color I thought it would be, but very pretty and looks good on my light skin tone!",but very pretty and looks good on my light skin tone,1501200000,{'Color:': ' Bubble Bath'},
3681,5,,True,"07 28, 2017",A32P9SP9OQ1ZC8,B000142FVW,rosemary moore,I love this polish.,Great polish,1501200000,{'Color:': ' Danke-Shiny Red'},
3682,5,,True,"07 27, 2017",A3QBY07I88UXES,B000142FVW,Sue L. Grau,Perfect shade of white.,Perfect color.,1501113600,{'Color:': ' Funny Bunny'},
3683,1,4,True,"07 27, 2017",A3HIV3LTNPBU2R,B000142FVW,Melissa,"I think this is counterfeit.  The label is completely different than any other OPI bottle I've seen, but, more importantly, the color is not ""bubble bath"".  It is much pinker and I've compared it to fresh, unopened bottles at other retailers as well as opened bottles at salons.  Buyer beware!!!",I think this is counterfeit. The label is completely ...,1501113600,{'Color:': ' Bubble Bath'},
3684,5,3,True,"07 27, 2017",A2FT02H6ZQSBVK,B000142FVW,R H Sherwood Jr.,OPI never disappoints! Beautiful color.,Great Color!,1501113600,{'Color:': ' My Dogsled is a Hybrid'},['https://images-na.ssl-images-amazon.com/images/I/61He8M73hCL._SY88.jpg']
3685,5,,True,"07 27, 2017",A1X8DN8NZU71KI,B000142FVW,Amazon Customer,Great color-- came quickly.,Five Stars,1501113600,{'Color:': ' My Vampire is Buff'},
3686,5,,True,"07 26, 2017",AW5ANIKHY15CR,B000142FVW,Jim in Martinez,She says she loves it. I believe her since I have bought it 3 times already! It does look nice.,For the wife,1501027200,{'Color:': ' Malaga Wine'},
3687,5,,True,"10 12, 2015",A1TJJOMR6N8LRD,B00014351Q,EileenP,Perfect topcoat for the holidays!,Five Stars,1444608000,{'Color:': ' Show Us You Tips!'},
3688,5,,True,"08 22, 2015",A38FB414U3B72L,B00014351Q,TINA STOCKLEY,Love this,Five Stars,1440201600,{'Color:': ' Spare Me a French Quarter?'},
3689,5,,True,"08 22, 2015",A38FB414U3B72L,B00014351Q,TINA STOCKLEY,Love this,Five Stars,1440201600,"{'Color:': "" Crawfishin' for a Compliment""}",
3690,3,,True,"01 11, 2015",A7TAGT0G7UA58,B00014351Q,hercules,"I thought it would be just silver glitter, no other colors.",OPI POLISH,1420934400,{'Color:': ' Show Us You Tips!'},
3691,5,,False,"09 19, 2014",A30XRE3C9MMDNW,B00014351Q,lain,Amazing polish!,Five Stars,1411084800,{'Color:': ' Show Us You Tips!'},
3692,5,,True,"09 4, 2014",A1MYONWD5T0TYL,B00014351Q,Kimberly Holmes,Great sparkle top coat!,Five Stars,1409788800,{'Color:': ' Show Us You Tips!'},
3693,5,,False,"08 7, 2014",A28HRC0TH1N80L,B00014351Q,Jessa Day,LOVE THIS POLISH!,Five Stars,1407369600,{'Color:': ' Show Us You Tips!'},
3694,5,,True,"07 24, 2014",A2GO4MLC7NCV1L,B00014351Q,Amazon Customer P Parke,I'm wearing it right now.  Great color and wears like iron.,Great color and wears like iron,1406160000,"{'Color:': "" Crawfishin' for a Compliment""}",
3695,5,2,False,"06 30, 2014",A2JNO9OR8FGNR4,B00014351Q,MusingCrow,"I am not much of a glitter or sparkle gal, but this one is truly, a gem. It looks like gems come to think of it!

I layer it on as an accent nail ; using a pale color for the first coat, layers of Servin' Up Sparkle  two layers of top coat. The result looks like diamonds encased in glass. It's a wow kind of effect .

This may be the only glitter coat I use, but it love it, and I hope that OPI will not discontinue it!",It looks like gems come to think of it,1404086400,{'Color:': ' Show Us You Tips!'},
3696,5,,False,"06 2, 2014",A26U4KT0GQRB9K,B00014351Q,SF Writer,"I actually love this color because it's not too yellow but it's still warm. It's a great nude for my coloring, which is sort of light olive skinned, with yellow undertones. It does look sheer when you put on the first coat, but I find that layering on a second coat makes the color more opaque and it's perfect. It has just the right sheen that it looks like almost like I'm not wearing any nail polish and that my nails are pretty and healthy and buffed. I have gotten many compliments on my hands while wearing this color -- people say my fingers look long and pretty.",Perfect nude for my skin tone,1401667200,"{'Color:': "" She's a Bad Muffuletta!""}",
3697,2,,True,"07 26, 2017",A2JGTJ7YUAZF5W,B000142FVW,K. Lin,"I love this color (don't bossa nova me around), but the package is clearly not original OPI. not sure where this off brand nail polish is coming from.",Fake OPI,1501027200,"{'Color:': "" Don't Bossa Nova Me Around""}",['https://images-na.ssl-images-amazon.com/images/I/71ju-OTlQBL._SY88.jpg']
3698,3,,True,"07 26, 2017",A152T65XIIRBHD,B000142FVW,Meghan,Good color! Had weird red spot in it. Mixed it up and is better. Love opi polish,Three Stars,1501027200,"{'Color:': "" It's a Boy!""}",
3699,5,,True,"07 26, 2017",A33T6AGBW9WF5O,B000142FVW,LuckyOne,Very pretty natural look. Its my favorite everyday/anyday go to polish.,Very Natural,1501027200,{'Color:': ' Rosy Future'},
3700,2,2,True,"07 26, 2017",A1PZJIP2PPR99J,B000142FVW,Naureen Mazumdar,"Bought Mod About You here (right side, pink) and the bottle seems to be completely different from the coral one I bought from an OPI store. What am I supposed to think?",Colour is pretty but the bottle doesn't look original,1501027200,{'Color:': ' Mod About You'},['https://images-na.ssl-images-amazon.com/images/I/71-JGO4Q2hL._SY88.jpg']
3701,5,,True,"07 26, 2017",A8N229KCNRQZ5,B000142FVW,West Wind Gifts,Love the gentle color.,Five Stars,1501027200,{'Color:': ' Rosy Future'},
3702,5,,True,"07 26, 2017",A2CFJRDC9OFJ89,B000142FVW,Carol,Love it.  Stays on and the color is neutral -- goes with everything.,Love it. Stays on and the color is neutral ...,1501027200,{'Color:': ' Barefoot in Barcelona'},
3703,5,,True,"07 26, 2017",A30WI5IEODFCW3,B000142FVW,Corinne Robbins,perfect color and consistency,Five Stars,1501027200,{'Color:': ' Bogot Blackberry'},
3704,5,,True,"07 26, 2017",A31LISYDAVVWDU,B000142FVW,Amazon Customer,"This color is discontinued... my fave, so Ive stocked up. Love OPI",Love OPI,1501027200,{'Color:': ' Yoga-ta Get this Blue!'},
3705,5,,True,"07 26, 2017",AXAZBN5G6PG6W,B000142FVW,BargainHunter,Nice polish.  Goes on nice and smooth.  Love the color too!,Love the color of this polish,1501027200,"{'Color:': "" That's Berry Daring""}",
